friends_count,repostNum,followers_count,weiboID
180,3,8168,3593377872427738
423,0,27377,3965964661747626
159,0,4565,4005569096211332
1001,0,7908163,3441283366489267
687,0,11667,3725389442199539
95,0,1913,3568470023058559
3,0,21520,3602078532660412
106,1,70838,3793418055043959
588,0,157080,4003962467877612
280,2,927,3865953484019711
75,6,5862,3552444472618131
1637,13,1635,3353233289260823
931,0,6206,4000108985096715
299,0,7790,4006366866071239
894,3,237685,3954052884385613
165,0,3495,4007901938963445
166,1,29967,4010141680811258
740,4,2513675,4010231765595994
201,0,2318,3717409896198496
214,0,35426,4009028595595417
646,0,274178,4010213634115232
608,0,34609,3833826612791087
348,0,2165098,4010205115678892
249,1083,1387008,4006873369917380
1992,0,564984,4010210722777118
3731,24,855728,3994988340160486
180,1,275276,4009136486305467
166,2,29967,4010118444106859
1887,0,516556,4008385270007548
671,0,79202,3900008539916323
34,8,222676,4010161578055744
722,5,74146,3656809422587650
1956,675,47848616,4009898985175836
688,0,11452,4010129609089259
826,0,32504,4001458120181274
1921,4,72025,4007475344795006
1038,1,9973,4005518647065470
5000,5,33158929,4009790751000981
600,3,987490,4009439209569358
1611,0,24736,3997441151876325
693,0,7745,3984159062586987
2076,0,2796268,4010150056409414
263,0,11556,3768138136949987
5000,0,4346101,3716961797956986
43,0,200,3623457096893861
734,2,1248,3782991442704616
651,287,633967,3661561484767328
1956,1798,47858173,4009754215104353
2030,136,5193613,4010322886481523
843,0,155100,4009886864292684
2002,6,30814,3832273495426362
1054,6,644222,4009883508949225
1954,3,8479186,4010213118053595
542,18,41976,3569276688090196
505,0,83964,4006948535835181
27,3,869601,3648855218304224
1629,197,44971505,3905369472059348
734,0,1248,3615497490708442
106,0,70838,3793417329180972
895,1,72846,4010122353674726
1358,927,9007976,4006498402805907
855,0,24004,4010254498661851
115,7,27555,3448215229318587
240,3,52707,4010216590787633
23,476,2802877,3659546054781512
513,0,48153,3875680121470909
505,0,83964,4008788841502938
1982,0,97460,4006478144522073
245,0,7247,3719906346011998
494,3,85278,4001425291594078
495,0,1661990,4010201491167988
137,0,49405,4009863804118700
1902,0,5122,3898623404483268
241,1,386,3975324804667800
73,0,9573,3948889050350588
308,0,5559,4002144326185200
930,1,268912,4009034573102228
651,33,633967,3660111723515987
617,0,1213,3727927982562430
1520,16,1311995,4009844997089087
2076,13,2796261,4010291580431513
1069,0,15169,3629450979712609
1628,0,113230,4006198884017500
224,1,1506,3557832089399069
1126,160,6248923,4009403730865027
454,0,9030,4009778944686180
124,1,8459,4008381440515693
542,0,140528,4010195233079524
746,0,28020,3989566970510963
735,11,25972444,3920631345492866
1433,0,13364,4006124796073849
408,1,87654,3985827056425411
468,0,10836,4010284794952635
817,0,1692,3505418586115952
2002,5,30814,3839185691827255
1365,6,2039890,4010088321038310
862,0,355967,3735500416239259
1956,1884,47864660,4008489837881240
756,0,29815,3976451222691598
331,0,1551,3411660197123291
1316,1,883,3682161587241024
280,1,927,3849190893468657
1305,0,221736,4007596991955080
854,0,329350,3948998664489471
44,0,13865,4008700697717774
1395,4,155904,3733982149805956
1277,27,2182564,4008702296200153
154,0,3325,3549533356715097
467,0,75930,3998165549886327
874,0,1005203,4010252825619938
467,0,4559,4010072009400426
603,0,16185,3956599427116570
55,0,4051,3537246215012549
109,4,2647,3722030631340685
1029,0,5830582,4010149763600440
1433,0,13364,3990209047810058
146,3,2127,3710172747602188
1954,205,47845662,3936153603993856
74,1,3077,3398553978321974
343,0,11040,3986260991114877
225,0,556,3990904933392222
281,1,19177,4003430189951399
1143,27,276058,4009506910114806
43,3,13724,4003985382437341
1849,0,354694,3947867762599549
413,13,5518,3522909588886807
461,0,9509,3883076059068421
1833,13,331659,4009783369448050
384,1,131245,3869535268252597
1126,122,6250230,4009413792168989
1958,769,47866217,4008273684029413
338,0,734397,4007829394347063
389,0,684898,4009366120086286
384,1,1607,3567053073943257
843,1,155100,4009798893283881
418,24,4835678,4010289424699557
6,7,10,3607870426107116
37,0,55804,4010107719746427
96,0,1802,3685821234283712
1074,0,60528,4009449167271377
154,5,159828,3980579361908010
75,5,5820,3664488986844685
906,0,406300,4009168655997618
828,424,438477,3905604710120607
471,0,2010,3731115552364389
109,0,461,3735460705001664
796,18,2127661,4009824108380164
159,0,4565,4008686604997039
774,0,5784,3917354210080050
371,320,24442341,4009354656858310
796,3,1687612,4009725870400970
505,0,83964,4008402038853065
24,0,335447,3433929430705930
1856,0,4958,3907761504742173
390,2,449,3580046424153033
1013,0,68217,3968505190168302
174,1,14607,3634093662763717
358,5,487,3951590119208635
854,1,329350,4000704890281831
1429,0,1530772,4009382973378831
329,1,117446,4009839052916006
1889,1,1389364,4010128652446473
975,52,6566326,3997518192745477
242,0,1812,3647582574162746
1275,3,167082,4008767034792610
357,0,1590,3608983745520975
59,13,2921,3661988657441928
253,195,1764380,4009763626732849
1125,0,318140,4007659529717421
1921,0,12526,3779043327184125
439,31,501909,4009563784480255
391,64,59847,3815922789798669
477,2,16983,4006596201675151
2000,2,184403,3831160159611091
281,0,19177,4004152595811848
450,13,11468,4005224441937551
1143,2,17602,4009419274617328
718,1,98305,4008696642638590
634,0,2321,3740226436163020
1203,0,12336,3848908759021165
50,0,4897,4006960405635367
406,0,15922,3999769133048328
177,6,260098,4008306437488452
1143,9,276058,3999731103826045
1333,1,2344,3431877244990270
495,7,1661991,4010085719693758
1887,2,516556,4007408836082324
156,0,29018,4009815128740430
225,0,556,3953176778509061
299,0,12557,3931506839610227
180,0,8168,3593728738690526
535,1,63406,4009826603786669
54,0,1741,3615884020772939
156,14,45374,3423467648985652
331,0,1551,3419597170544602
160,34,9110,3823890164066719
319,0,90610,3835119641509729
277,0,1297,3831114198362654
1958,1455,47866242,4009754215104353
628,0,33866,3958390910243644
256,1,100997,4009864508601689
384,0,131245,3869539118734706
796,0,1687607,4010245443252256
246,1,557,3928557124695807
133,0,4348,3943902321407199
165,1,235084,4009483255104978
867,6,161870,3890179331033263
1660,0,28591,3603526137738698
1956,1096,47847869,4008802225393099
384,0,1607,3648237052924267
579,0,9530528,3946383397969746
73,0,9573,3943439869190281
1020,0,163026,4010209502292333
147,0,3615,3657085328276613
508,0,5527,3386097033829800
31,0,3113,3709099260497891
343,2,11040,4009477013699848
685,0,27659905,3948596820390746
1203,0,12336,3901894503878376
1943,0,26295,3891990498041569
570,20,11281067,4010266645757192
1054,1,2033504,4010290771321518
524,9,379652,4009829033338177
212,3,4170,3710953050875911
57,0,3559,3825018964679495
435,0,2233887,3405754889593235
329,1,384556,4009871517522101
1172,13,958231,4010169450897416
718,0,98305,4006885747059806
377,0,228246,4007604877739044
127,19,487595,3899613088158165
182,2,8128,3618465430589216
930,6,268912,4008513568659072
117,2,156496,3978669309472267
494,1,85278,3992379557746172
364,0,2026621,3643773785635460
630,0,50808517,3386381017303000
60,0,19064,3989532095019457
687,0,11667,3735536776400937
1054,4,7252,3539107286417474
562,0,135706,4004673561810549
542,1,140528,4010186387660115
688,0,11452,4010130079111393
145,1,3766,3359352280462373
450,0,11468,4010207858051763
2000,1,3006,3653725484489526
575,0,5732,4009116495795116
855,0,24004,4009911791147010
843,0,155100,4009877934807926
725,0,25752,4006956119054818
629,0,50809045,3598218673545989
216,0,12951,3521417561335230
2000,1,184403,3829056007160993
156,0,45374,3478570921644760
149,0,5893,4004688049020791
59,14,2921,3646745118432389
308,11,25,4002698690600554
156,5,29018,4009011848305339
356,0,85152,4008708318936866
1833,13,331659,4009464127986399
774,421,23753344,4010027507573003
406,40,4237,3834136450514755
569,10,11107,4006989052672889
603,0,16185,3958025846312074
162,0,74806,4007762951794855
1958,0,47866408,3692301496597020
748,0,433701,3946417011415807
1943,2,26295,3875697468506346
2001,38,28153201,4010291064904174
348,1,2165098,4010134583427534
280,2,927,3849549598885145
173,0,591,3503934716671135
1414,15,349472,4010190946449552
722,8,74146,3658957601861848
333,0,102848,4009381379364483
1069,7,15169,3629448283252776
228,1,10033,3612000775137030
152,0,59871,4010119622494469
560,0,52869,3735787801556479
110,0,3127,4007300110619919
477,0,86507,3969540398159215
1414,1,349472,4009936679375722
989,1,97259,3988366426936784
949,187,19139553,4010103013201620
295,0,138539,4009503639276437
242,0,1812,3619618603760978
370,45,6836887,4009758161149188
139,0,20447,3749749955578561
1172,35,958231,4009583704265539
180,2,9015,3841690668035763
858,0,382997,4010198215954414
66,0,2610,3834447898367538
204,3,130258,4010080712279613
62,0,828,3971728017080960
191,1,82112,4009486614168193
299,0,12557,3907216773815362
518,0,10717,4004875924221913
145,7,3766,3359640014175569
418,14,4855116,3552067317127115
1956,0,47858315,3799686320198409
961,388,22555058,3613011837011403
178,0,6262,4001816918190161
106,1,1030,3606777206085864
111,0,2256,3522057754790062
808,20,6135,4004685176323123
406,11,4237,3824681817822070
102,0,2352,3551077217768963
378,1,143870,4008693919915753
474,1,27886,3637963785254584
2004,0,3227,4008686961204774
338,5,734397,4010335016946676
448,3,512772,4009136322394813
231,0,17809,3870602353707626
1856,0,4958,3905552020718016
585,25,14044252,4006556972451841
224,0,38302,4010178556453130
1159,0,6628,3819606081105503
483,7,2975,3700422806198777
232,6,38514,3948241660295883
746,0,28020,3921038980792673
2450,10,5901613,4010223117058189
170,0,91638,4009840696737647
166,0,920,3821684358340742
1558,0,468667,4004414798535451
48,33,982768,3692709979670101
111,0,2256,3914629518163579
570,9,11281073,4010227709862125
1783,3,40736,4009742735562057
228,0,10033,3612779568904062
406,0,29601,3845700121319556
461,0,9509,3879343643808396
110,0,3127,4007301444723142
536,1,170617,4009597754281196
989,0,97259,4001080494462387
273,2,28027,3569500710941543
1766,0,4090,3830022853120056
733,2,10386,3826222871818452
29,0,896,3651729180233426
1013,0,68217,3958003638128169
775,0,553299,3586240089678680
178,1,6262,3996340499914037
1247,1,2405,4009805604100641
182,0,4132,3918640271705051
901,25,281579,3948920692180094
1987,13,1788539,4010145141416927
238,101,77288,4009088611970911
336,2,18107,3663782481988136
170,0,91638,4009042953538927
687,0,11667,3725386934050006
1203,0,12336,3909228063933413
450,0,4651973,4009789664687490
44,0,13865,4009056735866847
1981,10,374798,4009449422977898
1896,3,62628,4006553428534109
204,1,130258,4009907047540526
693,10,1474025,3786910813929485
1016,32,4086979,4009908120971749
972,0,240959,4009038599613845
508,1,5527,3391134846198640
1102,15,1937012,4009109936134530
52,0,8265,3773637766748928
1016,28,4086980,4009892002198167
411,1,27934,3898850265994543
1628,1,113230,4009094329525248
256,0,100997,4009411687677307
2001,0,106731,4009746077616586
883,1,136432,4009392406385539
1982,0,97460,4006489566180695
1358,0,9006616,3569189585107339
421,0,2190448,4009793795985589
508,0,5527,3391134384558371
465,1758,27452271,4008168466150722
166,1,45501,4007317227790061
173,0,591,3533219544480350
936,0,50977,3983672963710479
418,6,4835684,4010123683380425
1224,1,66043,3830201312433415
135,0,19741,3996451006342309
348,0,1474341,3656896320131428
515,4,205479,4009859987080580
371,0,2682,3880839547023385
454,0,9030,4009461758802387
331,0,1551,3458301709081787
130,0,3881,3596337000142143
796,2,1687612,4010110932489919
108,1,423692,4009454468371108
550,0,5920,4009138155538360
52,6,79170,3503956611133586
1251,8,740659,4010268402860961
1020,2,163026,4010167010157149
357,1,13205,3994753169344483
468,1,10836,4010194192931215
447,2,5396,3952211954633926
1088,0,39627,3917360236855339
1216,1,20251,3798945752798870
535,63,757376,4001909268322988
911,0,233152,4009390065527793
1662,429,20086194,4007385963832795
467,1,233516,4009912092594183
895,0,72846,4010271046003504
1269,3,549167,3905412002265043
1058,2,277201,4008768343751241
332,0,110246,3599198504918486
133,0,4348,3880477465546664
166,0,45501,4009783672024483
1512,2,2865926,4009113932809452
38,1,243,3549884991053251
560,4,52869,3736266606258166
358,5,1200475,4010155656178855
2000,0,4024,4002246457138842
468,0,6889,4010245732745747
346,39,1689418,4010330273215648
1921,0,12526,3808600587981434
991,1,10335,3821377012387880
184,0,39822,3923519718715841
216,20,12951,3569278298680139
596,1,9619,4009379772269919
551,36,1815903,4009937246307205
515,0,205479,4010208734446778
810,11,595880,4008702576936583
378,0,143870,4008693471857245
746,0,28020,3924980150219253
457,1,10993,4001805073283615
165,0,3495,4005367455396174
495,2,1661990,4010276984597517
1414,4,349472,4009575889511223
84,0,1217,3439168955146376
681,0,6398,3652514022916411
246,0,16502,3825046164616664
166,6,29967,4009822363603917
2004,0,3227,4001147653835700
531,10,2126,3578548898293313
406,0,29601,3929744577448805
357,0,14898,3968890357320135
427,0,10301,3724571074875687
460,0,75703,4006499489772521
1902,0,5122,3999310301875539
995,1,5644,3697860829273138
327,1,552283,4010133811743167
145,2,3766,3362248329119167
741,0,33044,3968597728019862
70,0,7717,4009137232340814
280,1,927,3859331240204436
117,2,156496,4009035457785881
468,0,10836,4009937489512592
1727,0,2229,3958034860001097
146,131,118926,4006237341850304
303,3,342658,4009976135542375
34,0,604,3741393325614986
400,73,786,3705090860898976
224,0,38302,4009081037344295
130,0,3881,3592617520787485
153,0,84056,3751052966917093
159,0,4565,4005569570127004
1921,0,72025,4006876397924594
579,0,157010,4010142519301562
55,4,3962,3799237282525638
205,1,1103,3451128744578129
52,5,79170,3499523345714764
151,25,6234,3939985026097662
362,2,2903,4005118871177620
423,0,27377,3790496197206776
358,20,1200479,4009478883879369
512,1,6365,3818476424815592
1402,0,938101,4009793935486729
214,0,35426,4010111586510524
1029,23,5830593,4010129567467606
983,0,395720,3547441985025805
70,4,7717,4009491428875467
411,1,27934,3980100522871672
410,0,6759,3659706419125334
50,1,42369,3603935543326273
195,3,91263,4009482809307283
248,2,2459,3569884430425908
329,0,117449,4009741028244807
166,0,45501,4008391846010913
580,4,405589,4010197716737068
1393,0,155895,4010246630862535
378,0,3621,3671417268280160
378,1,258684,4009758531286945
629,0,125892,3989243808522331
615,1042,184711,3729827145727496
556,1,789933,3795615022293155
242,1,8183,4008662261064025
1159,13,3679144,4009175014546210
895,0,72846,4010272056924706
66,0,31286,4003630325901039
1224,3,66043,3763859024023736
218,0,2266,3980041858114113
1921,3,12526,3810420077030225
1628,2,113230,4009412768742423
84,0,3632,3859330103433745
233,2,47890,3975361153201965
154,0,3325,3553552721363720
